,isin,instrument_token,exchange_token,exchange,tradingsymbol,name
3794,INE849C01026,3927553,15342,NSE,SHALPAINTS,SHALIM PAINTS
3795,INE888C01040,3927809,15343,NSE,SADHNANIQ,SADHANA NITROCHEM
3796,INE871H01011,3928833,15347,NSE,GSS,GSS INFOTECH
3797,INE020B01018,3930881,15355,NSE,RECLTD,REC
3798,INE049I01012,3932161,15360,NSE,NAHARCAP,NAHAR CAP & FIN.
3799,INE951I01027,3932673,15362,NSE,VGUARD,V-GUARD IND
3800,INE865T01018,3936513,15377,NSE,PDMJEPAPER,PUDUMJEE PAPER PRO.
3801,INE634S01028,3937281,15380,NSE,MANKIND,MANKIND PHARMA
3802,INE084Q01012,3940097,15391,NSE,RACE,RACE ECO CHAIN
3803,INE276C01014,3942145,15399,NSE,EIHAHOTELS,EIH ASSOCIATED HOTELS - OBEROI HOTELS
3804,INE09KD01013,3943425,15404,NSE,ATAM,ATAM VALVES
3805,INE317F01035,3944705,15409,NSE,NESCO,NESCO
3806,INE615H01020,3945985,15414,NSE,TITAGARH,TITAGARH RAIL SYSTEMS
3807,INE360C01024,3947265,15419,NSE,DPSCLTD,DPSC
3808,INE666E01020,3947521,15420,NSE,ACL,ANDHRA CEMENTS
3809,INE075I01017,3982081,15555,NSE,HCG,HEALTHCARE GLOB. ENT.
3810,INE680Z01018,3990785,15589,NSE,AVG,AVG LOGISTICS
3811,INE0ALR01029,4006145,15649,NSE,ATALREAL,ATAL REALTECH
3812,INE557Z01018,4023297,15716,NSE,PIGL,POWER INSTRUMENT (G)
3813,INE05AN01011,4066049,15883,NSE,HINDWAREAP,HINDWARE HME INOVATON
3814,INE689W01016,4107521,16045,NSE,PRINCEPIPE,PRINCE PIPES FITTINGS
3815,INE316L01019,4127489,16123,NSE,BHARATWIRE,BHARAT WIRE ROPES
3816,INE07S101038,4145153,16192,NSE,PAVNAIND,PAVNA INDUSTRIES
3817,INE483S01020,4159745,16249,NSE,INFIBEAM,INFIBEAM AVENUES
3818,INE511Y01018,4197121,16395,NSE,MMP,MMP INDUSTRIES
3819,INE972X01022,4246785,16589,NSE,VAISHALI,VAISHALI PHARMA
3820,INE415I01015,4259585,16639,NSE,KIRIINDUS,KIRI INDUSTRIES
3821,INE087B01017,4264193,16657,NSE,ANIKINDS,ANIK INDUSTRIES
3822,INE917I01010,4267265,16669,NSE,BAJAJ-AUTO,BAJAJ AUTO
3823,INE918I01026,4268801,16675,NSE,BAJAJFINSV,BAJAJ FINSERV
3824,INE596F01018,4270593,16682,NSE,PTCIL,PTC INDUSTRIES
3825,INE0PA801013,4274177,16696,NSE,GHCLTEXTIL,GHCL TEXTILES
3826,INE020J01029,4276481,16705,NSE,GOKUL,GOKUL REFOILS & SOLV
3827,INE686F01025,4278529,16713,NSE,UBL,UNITED BREWERIES
3828,INE326B01035,4280065,16719,NSE,ALMONDZ,ALMONDZ GLOBAL SEC
3829,INE105J01010,4281601,16725,NSE,RPGLIFE,RPG LIFE SCIENCES
3830,INE964W01021,4284417,16736,NSE,MKPL,M K PROTEINS
3831,INE200A01026,4296449,16783,NSE,GVT&D,GE VERNOVA T&D INDIA
3832,INE877I01016,4299521,16795,NSE,ARCHIDPLY,ARCHIDPLY IND.
3833,INE947I01017,4302593,16807,NSE,LOTUSEYE,LOTUS EYE HOSP & INST L
3834,INE250B01029,4306177,16821,NSE,VINYLINDIA,VINYL CHEMICALS (I)
3835,INE0LOJ01019,4306433,16822,NSE,IKIO,IKIO TECHNOLOGIES
3836,INE760A01029,4307713,16827,NSE,KOKUYOCMLN,KOKUYO CAMLIN
3837,INE325D01025,4315905,16859,NSE,SINDHUTRAD,SINDHU TRADE LINKS
3838,INE197J01017,4316929,16863,NSE,LPDC,LANDMARK PR.DEV.CO.LTD
3839,INE864X01013,4326401,16900,NSE,DPWIRES,D P WIRES
3840,INE486Y01013,4328449,16908,NSE,TOUCHWOOD,TOUCHWOOD ENTERTAIN
3841,INE025R01021,4329729,16913,NSE,ARTEMISMED,ARTEMIS MED SERVICE
3842,INE342J01019,4330241,16915,NSE,ZFCVINDIA,ZF COM VE CTR SYS IND
3843,INE144J01027,4331777,16921,NSE,20MICRONS,20 MICRONS
3844,INE839G01010,4333313,16927,NSE,JOCIL,JOCIL
3845,INE841B01017,4334849,16933,NSE,INDBANK,INDBANK MERCH BANK
3846,INE760Y01011,4337409,16943,NSE,ASHOKAMET,ASHOKA METCAST
3847,INE773I01017,4341505,16959,NSE,ALKALI,ALKALI METALS
3848,INE695B01025,4348417,16986,NSE,COUNCODOS,COUNTRY CONDO S
3849,INE065J01024,4350977,16996,NSE,TPHQ,TEAMO PRODUCTIONS HQ
3850,INE636A01039,4357633,17022,NSE,MAWANASUG,MAWANA SUGARS
3851,INE619A01035,4359425,17029,NSE,PATANJALI,PATANJALI FOODS
3852,INE594H01019,4360193,17032,NSE,THYROCARE,THYROCARE TECH
3853,INE0ECP01024,4365569,17053,NSE,HMAAGRO,HMA AGRO INDUSTRIES
3854,INE218G01033,4367873,17062,NSE,PALREDTEC,PALRED TECHNOLOGIES
3855,INE568Z01015,4370177,17071,NSE,URAVIDEF,URAVI DEFENCE &TECH
3856,INE299U01018,4376065,17094,NSE,CROMPTON,CROMPT GREA CON ELEC
3857,INE258G01013,4378881,17105,NSE,SUMICHEM,SUMITOMO CHEM INDIA
3858,INE883N01014,4385281,17130,NSE,PARAGMILK,PARAG MILK FOODS
3859,INE349Y01013,4387841,17140,NSE,IDEAFORGE,IDEAFORGE TECHNO
3860,INE01C001026,4389121,17145,NSE,AARTECH,AARTECH SOLONICS
3861,INE526E01018,4399617,17186,NSE,SHRIPISTON,SHRIRAM PIST. & RING
3862,INE055S01018,4399873,17187,NSE,CYIENTDLM,CYIENT DLM
3863,INE551D01018,4402433,17197,NSE,PAKKA,PAKKA
3864,INE155C01010,4417537,17256,NSE,ALBERTDAVD,ALBERT DAVID
3865,INE109C01017,4419329,17263,NSE,ARMANFIN,ARMAN FIN SERV
3866,INE991I01015,4421121,17270,NSE,ASPINWALL,ASPINWALL & CO
3867,INE602W01027,4421377,17271,NSE,SENCO,SENCO GOLD
3868,INE153T01027,4423425,17279,NSE,BLS,BLS INTL SERVS
3869,INE454M01024,4427521,17295,NSE,NAGAFERT,NAGARJUN FERT AND CHE
3870,INE298G01027,4430593,17307,NSE,AJMERA,AJMERA REALTY & INF I
3871,INE281B01032,4432129,17313,NSE,LLOYDSME,LLOYDS METALS N ENERGY L
3872,INE998I01010,4437249,17333,NSE,MHRIL,MAHINDRA HOLIDAYS
3873,INE498E01010,4441857,17351,NSE,SALONA,SALONA COTSPIN
3874,INE528A01020,4443393,17357,NSE,GKWLIMITED,GKW
3875,INE735W01017,4443649,17358,NSE,UTKARSHBNK,UTKARSH SMALL FIN BANK L
3876,INE410B01037,4445185,17364,NSE,VINATIORGA,VINATI ORGANICS
3877,INE688J01023,4448257,17376,NSE,EXCEL,EXCEL REALTY N INFRA
3878,INE814H01029,4451329,17388,NSE,ADANIPOWER,ADANI POWER
3879,INE863B01029,4453633,17397,NSE,PREMEXPLN,PREMIER EXPLOSIVES
3880,INE848E01016,4454401,17400,NSE,NHPC,NHPC
3881,INE615I01010,4460545,17424,NSE,GLOBUSSPR,GLOBUS SPIRITS
3882,INE0NT901020,4462849,17433,NSE,NETWEB,NETWEB TECH INDIA
3883,INE274J01014,4464129,17438,NSE,OIL,OIL INDIA
3884,INE663B01015,4474113,17477,NSE,CONTROLPR,CONTROL PRINT
3885,INE201K01015,4476417,17486,NSE,EXPLEOSOL,EXPLEO SOLUTIONS
3886,INE452L01012,4481793,17507,NSE,INCREDIBLE,INCREDIBLE INDUSTRIES
3887,INE878E01021,4483585,17514,NSE,SETCO,SETCO AUTOMOTIVE
3888,INE399K01017,4485121,17520,NSE,RTNPOWER,RATTANINDIA POWER
3889,INE002S01010,4488705,17534,NSE,MGL,MAHANAGAR GAS
3890,INE497D01022,4490497,17541,NSE,DAMODARIND,DAMODAR INDUSTRIES
3891,INE098F01031,4492033,17547,NSE,AMRUTANJAN,AMRUTAJAN HEALTH
3892,INE073G01016,4505089,17598,NSE,ASALCBR,ASSO ALCOHOLS & BREW
3893,INE215D01010,4506369,17603,NSE,MAHEPC,MAHINDRA EPC IRRIG
3894,INE835B01035,4512001,17625,NSE,MOLDTECH,MOLD-TEK TECHNOLOGIES
3895,INE768C01028,4514561,17635,NSE,ZYDUSWELL,ZYDUS WELLNESS
3896,INE805D01034,4516097,17641,NSE,SUNTECK,SUNTECK REALTY
3897,INE637C01025,4518657,17651,NSE,POKARNA,POKARNA
3898,INE03V001013,4520705,17659,NSE,UNIVPHOTO,UNIVERSUS IMAGINGS
3899,INE270A01029,4524801,17675,NSE,ALOKINDS,ALOK INDUSTRIES
3900,INE390G01014,4527361,17685,NSE,GPTINFRA,GPT INFRAPROJECTS
3901,INE159N01027,4528897,17691,NSE,VIJIFIN,VIJI FINANCE
3902,INE615P01015,4532225,17704,NSE,QUESS,QUESS CORP
3903,INE947J01015,4536833,17722,NSE,DEN,DEN NETWORKS
3904,INE563J01010,4538369,17728,NSE,ASTEC,ASTEC LIFESCIENCES
3905,INE0JO301016,4540929,17738,NSE,YATHARTH,YATHARTH HOSP & TRA C S L
3906,INE342G01023,4543233,17747,NSE,NIITMTS,NIIT LEARNING SYSTEMS
3907,INE790G01031,4544513,17752,NSE,SHILPAMED,SHILPA MEDICARE
3908,INE385C01021,4546049,17758,NSE,SARDAEN,SARDA ENERGY & MIN
3909,INE056I01025,4547585,17764,NSE,REFEX,REFEX INDUSTRIES
3910,INE646C01018,4549121,17770,NSE,GROBTEA,THE GROB TEA COMPANY
3911,INE0NN701020,4551169,17778,NSE,ATL,ALLCARGO TERMINALS
3912,INE323J01019,4555265,17794,NSE,SOMICONVEY,SOMI CONVEYOR BELT.
3913,INE0O3901029,4555521,17795,NSE,TREL,TRANSINDIA REAL ESTATE L
3914,INE093R01011,4557057,17801,NSE,LLOYDSENGG,LLOYDS ENGG WORK
3915,INE214T01019,4561409,17818,NSE,LTIM,LTIMINDTREE
3916,INE758C01029,4565249,17833,NSE,AHLUCONT,AHLUWALIA CONT IND
3917,INE047B01011,4566785,17839,NSE,GILLANDERS,GILLANDERS ARBUTHNOT
3918,INE250K01012,4569857,17851,NSE,DLINKINDIA,D-LINK INDIA
3919,INE0LXT01019,4571905,17859,NSE,REDTAPE,REDTAPE
3920,INE121E01018,4574465,17869,NSE,JSWENERGY,JSW ENERGY
3921,INE484J01027,4576001,17875,NSE,GODREJPROP,GODREJ PROPERTIES
3922,INE950I01011,4577537,17881,NSE,DBCORP,D.B.CORP
3923,INE224E01028,4579329,17888,NSE,GATECH,GACM TECHNOLOGIES
3924,INE358A01014,4583169,17903,NSE,ABBOTINDIA,ABBOTT INDIA
3925,INE669X01032,4588033,17922,NSE,GEEKAYWIRE,GEEKAY WIRES
3926,INE462A01022,4589313,17927,NSE,BAYERCROP,BAYER CROPSCIENCE
3927,INE520H01022,4590849,17933,NSE,BEARDSELL,BEARDSELL
3928,INE531E01026,4592385,17939,NSE,HINDCOPPER,HINDUSTAN COPPER
3929,INE03QK01018,4593921,17945,NSE,COHANCE,COHANCE LIFESCIENCES
3930,INE123F01029,4596993,17957,NSE,MMTC,MMTC
3931,INE239A01024,4598529,17963,NSE,NESTLEIND,NESTLE INDIA
3932,INE018E01016,4600577,17971,NSE,SBICARD,SBI CARDS & PAY SER
3933,INE391D01019,4604673,17987,NSE,TRF,TRF
3934,INE458F01011,4607745,17999,NSE,UNITEDTEA,UNITED NILGIRI TEA
3935,INE716A01013,4610817,18011,NSE,WHIRLPOOL,WHIRLPOOL OF INDIA
3936,INE03HW01020,4611073,18012,NSE,VLEGOV,VL E GOV AND IT SOL
3937,INE423Y01016,4614657,18026,NSE,SBFC,SBFC FINANCE
3938,INE912H01013,4615425,18029,NSE,MBLINFRA,MBL INFRASTRUCTURE
3939,INE837H01020,4617985,18039,NSE,ADVENZYMES,ADVANCED ENZYME TECH
3940,INE110B01017,4620545,18049,NSE,MINDTECK,MINDTECK (INDIA)
3941,INE338H01029,4623361,18060,NSE,CONCORDBIO,CONCORD BIOTECH
3942,INE917M01012,4630017,18086,NSE,DBL,DILIP BUILDCON
3943,INE797F01020,4632577,18096,NSE,JUBLFOOD,JUBILANT FOODWORKS
3944,INE893I01013,4636161,18110,NSE,VASCONEQ,VASCON ENGINEERS
3945,INE085J01014,4638209,18118,NSE,THANGAMAYL,THANGAMAYIL JEWELLERY
3946,INE559N01010,4638465,18119,NSE,SRGHFL,SRG HOUSING FINANCE L
3947,INE879I01012,4639745,18124,NSE,DBREALTY,VALOR ESTATE
3948,INE616Z01012,4641537,18131,NSE,YASHO,YASHO INDUSTRIES
3949,INE920A01037,4643585,18139,NSE,DOLPHIN,DOLPHIN OFF ENT (IND) L
3950,INE753K01015,4644353,18142,NSE,EMMBI,EMMBI INDUSTRIES
3951,INE758E01017,4644609,18143,NSE,JIOFIN,JIO FIN SERVICES
3952,INE395N01027,4646657,18151,NSE,TVSSCS,TVS SUPPLY CHAIN SOL L
3953,INE982F01036,4647425,18154,NSE,HATHWAY,HATHWAY CABLE & DATACOM
3954,INE609C01024,4661249,18208,NSE,ORIENTLTD,ORIENT PRESS
3955,INE141K01013,4662785,18214,NSE,TEXMOPIPES,TEXMO PIPE & PRODUCTS
3956,INE134B01017,4664321,18220,NSE,KECL,KIRLOSKAR ELECTRIC CO
3957,INE949H01023,4665857,18226,NSE,MANINFRA,MAN INFRA
3958,INE846D01012,4667393,18232,NSE,LORDSCHLO,LORDS CHLORO ALKALI
3959,INE0MIS01010,4672001,18250,NSE,PYRAMID,PYRAMID TECHNOPLAST
3960,INE212I01016,4672513,18252,NSE,SPAL,S. P. APPARELS
3961,INE024001021,4676609,18268,NSE,AEROFLEX,AEROFLEX INDUSTRIES
3962,INE337A01034,4690177,18321,NSE,LGBBROSLTD,LG BALAKRISHNAN & BROS
3963,INE0AE001013,4695297,18341,NSE,VPRPL,VISHNU PRAKASH R PUNGLI L
3964,INE149K01016,4699905,18359,NSE,SANDUMA,SANDUR MANG & IRON ORES L
3965,INE262H01021,4701441,18365,NSE,PERSISTENT,PERSISTENT SYSTEMS
3966,INE756C01015,4702977,18371,NSE,NDGL,NAGA DHUNSERI GROUP
3967,INE976G01028,4708097,18391,NSE,RBLBANK,RBL BANK
3968,INE0N2P01017,4714753,18417,NSE,RISHABH,RISHABH INSTRUMENTS
3969,INE363A01022,4716033,18422,NSE,ASIANHOTNR,ASIAN HOTELS (NORTH)
3970,INE05CZ01011,4716289,18423,NSE,RATNAVEER,RATNAVEER PRECISION ENG L
3971,INE412U01025,4718337,18431,NSE,BIGBLOC,BIGBLOC CONSTRUCTION
3972,INE07Y701011,4724993,18457,NSE,POWERINDIA,HITACHI ENERGY INDIA
3973,INE566K01011,4730625,18479,NSE,ISFT,INTRASOFT TECH.
3974,INE871L01013,4737025,18504,NSE,TVVISION,TV VISION
3975,INE509F01029,4741121,18520,NSE,CUPID,CUPID
3976,INE989C01038,4747009,18543,NSE,DIACABS,DIAMOND POWER INFRA
3977,INE682M01012,4749569,18553,NSE,JLHL,JUPITER LIFE LINE HOSP L
3978,INE997Y01027,4751873,18562,NSE,MITTAL,MITTAL LIFE STYLE
3979,INE010V01017,4752385,18564,NSE,LTTS,L&T TECHNOLOGY SER.
3980,INE777K01022,4752897,18566,NSE,RRKABEL,R R KABEL
3981,INE934S01014,4754177,18571,NSE,GNA,GNA AXLES
3982,INE732A01036,4756737,18581,NSE,KIRLOSBROS,KIRLOSKAR BROTHERS
3983,INE0OV601013,4759809,18593,NSE,EMSLIMITED,EMS
3984,INE07K301024,4763649,18608,NSE,ZAGGLE,ZAGGLE PREPA OCEAN SER L
3985,INE08U801020,4765185,18614,NSE,SAMHI,SAMHI HOTELS
3986,INE591D01014,4772865,18644,NSE,DIAMINESQ,DIAMINES & CHEMICALS
3987,INE726G01019,4774913,18652,NSE,ICICIPRULI,ICICI PRU LIFE INS CO
3988,INE182D01020,4776705,18659,NSE,MARATHON,MARATHON NXTGEN REALT
3989,INE495S01016,4781825,18679,NSE,HPL,HPL ELECTRIC & POWER
3990,INE531F01015,4792577,18721,NSE,NUVAMA,NUVAMA WEALTH MANAGE
3991,INE903U01023,4798209,18743,NSE,SIGNATURE,SIGNATUREGLOBAL INDIA
3992,INE438K01021,4801281,18755,NSE,KALAMANDIR,SAI SILKS (KALAMANDIR) L
3993,INE0JR601024,4802561,18760,NSE,YATRA,YATRA ONLINE
3994,INE913H01037,4818433,18822,NSE,ENDURANCE,ENDURANCE TECHNO.
3995,INE326T01011,4823041,18840,NSE,NIRAJISPAT,NIRAJ ISPAT IND
3996,INE188Y01031,4828929,18863,NSE,VERTOZ,VERTOZ
3997,INE885E01042,4829697,18866,NSE,MAZDA,MAZDA
3998,INE002L01015,4834049,18883,NSE,SJVN,SJVN
3999,INE907A01026,4835585,18889,NSE,KSL,KALYANI STEELS
4000,INE572E01012,4840449,18908,NSE,PNBHOUSING,PNB HOUSING FIN
4001,INE200M01039,4843777,18921,NSE,VBL,VARUN BEVERAGES
4002,INE108E01023,4846337,18931,NSE,SUNDARAM,SUNDARAM MULTI PAP
4003,INE473D01015,4849665,18944,NSE,KINGFA,KINGFA SCI & TEC IND
4004,INE451D01029,4854273,18962,NSE,RAJRATAN,RAJRATAN GLOBAL WIRE
4005,INE542Z01028,4855553,18967,NSE,KAPSTON,KAPSTON SERVICES
4006,INE562X01013,4858113,18977,NSE,UNIVASTU,UNIVASTU INDIA
4007,INE0KNT01012,4867841,19015,NSE,MVGJL,MANOJ VAIBHAV GEM N JEW L
4008,INE880J01026,4869121,19020,NSE,JSWINFRA,JSW INFRASTRUCTURE
4009,INE250A01039,4870401,19025,NSE,KIRLOSIND,KIRLOSKAR INDUSTRIES
4010,INE371C01013,4873217,19036,NSE,PODDARMENT,PODDAR PIGMENTS
4011,INE522D01027,4879617,19061,NSE,MANAPPURAM,MANAPPURAM FINANCE
4012,INE754X01016,4882689,19073,NSE,AARVI,AARVI ENCON
4013,INE927A01040,4890625,19104,NSE,ROLLT,ROLLATAINERS
4014,INE365I01020,4892417,19111,NSE,NBIFIN,N.B.I. IND. FIN. CO.
4015,INE851I01011,4892929,19113,NSE,UDS,UPDATER SERVICES
4016,INE880L01014,4896257,19126,NSE,KIOCL,KIOCL
4017,INE240C01028,4900353,19142,NSE,UMESLTD,USHA MARTIN EDU & SOL
4018,INE916U01025,4911105,19184,NSE,SFL,SHEELA FOAM
4019,INE133E01013,4914177,19196,NSE,TI,TILAKNAGAR INDUSTRIES
4020,INE759V01019,4916481,19205,NSE,HEADSUP,HEADS UP VENTURES
4021,INE871K01015,4918017,19211,NSE,HMVL,HINDUSTAN MEDIA VENT
4022,INE0JWS01017,4919809,19218,NSE,VALIANTLAB,VALIANT LABORATORIES
4023,INE586V01016,4921089,19223,NSE,TCIEXP,TCI EXPRESS
4024,INE09EO01013,4923649,19233,NSE,AARTISURF,AARTI SURFACTANTS
4025,INE947Q01028,4923905,19234,NSE,LAURUSLABS,LAURUS LABS
4026,INE919H01018,4924161,19235,NSE,IMFA,INDIAN METALS & FERRO
4027,INE416D01022,4931841,19265,NSE,BLISSGVS,BLISS GVS PHARMA
4028,INE778K01012,4934913,19277,NSE,EMAMIREAL,EMAMI REALTY
4029,INE121N01019,4935425,19279,NSE,THEJO,THEJO ENGINEERING
4030,INE353K01014,4940545,19299,NSE,ITDC,INDIA TOUR. DEV. CO.
4031,INE598C01011,4946433,19322,NSE,HISARMETAL,HISAR METAL IND.
4032,INE02PY01013,4966657,19401,NSE,BOROLTD,BOROSIL
4033,INE02A801020,4968961,19410,NSE,ROSSARI,ROSSARI BIOTECH
4034,INE926K01017,4976129,19438,NSE,AHLEAST,ASIAN HOTELS (EAST)
4035,INE707C01018,4978433,19447,NSE,CAPTRUST,CAPITAL TRUST
4036,INE0INJ01017,4981249,19458,NSE,PLAZACABLE,PLAZA WIRES
4037,INE0BTM01013,4990977,19496,NSE,SECMARK,SECMARK CONSULTANCY
4038,INE886A01014,4998401,19525,NSE,IITL,INDUSTRIAL INV TRUST
4039,INE933K01021,4999937,19531,NSE,BAJAJCON,BAJAJ CONSUMER CARE
4040,INE474E01029,5006337,19556,NSE,BHANDARI,BHANDARI HOSIERY EXP
4041,INE071E01023,5011969,19578,NSE,UGARSUGAR,THE UGAR SUGAR WORKS
4042,INE118H01025,5013761,19585,NSE,BSE,BSE
4043,INE07U701015,5016833,19597,NSE,IRMENERGY,IRM ENERGY
4044,INE696K01024,5017345,19599,NSE,PRAKASHSTL,PRAKASH STEELAGE
4045,INE726V01018,5025537,19631,NSE,PRICOLLTD,PRICOL
4046,INE03EI01018,5029377,19646,NSE,MAXESTATES,MAX ESTATES
4047,INE0KBH01020,5039617,19686,NSE,BLUEJET,BLUE JET HEALTHCARE
4048,INE517F01014,5051137,19731,NSE,GPPL,GUJARAT PIPAVAV PORT
4049,INE982B01027,5058817,19761,NSE,ADFFOODS,ADF FOODS
4050,INE08KJ01020,5064449,19783,NSE,MUFIN,MUFIN GREEN FINANCE
4051,INE0LMW01024,5067521,19795,NSE,CELLO,CELLO WORLD
4052,INE389K01018,5068801,19800,NSE,WELINV,WELSPUN INV & COMM
4053,INE0J5401028,5072129,19813,NSE,HONASA,HONASA CONSUMER - MAMAEARTH
4054,INE275D01022,5085953,19867,NSE,AMNPLST,AMINES & PLASTICIZERS
4055,INE258Y01016,5088257,19876,NSE,LGHL,LAXMI GOLDORNA HOUSE
4056,INE919I01024,5088513,19877,NSE,RADIOCITY,MUSIC BROADCAST
4057,INE818W01011,5088769,19878,NSE,ESAFSFB,ESAF SMALL FINANCE BANK L
4058,INE192R01011,5097729,19913,NSE,DMART,AVENUE SUPERMARTS
4059,INE725E01024,5102337,19931,NSE,ORISSAMINE,ORISSA MIN DEV CO
4060,INE729D01010,5103873,19937,NSE,KILITCH,KILITCH DRUGS INDIA
4061,INE288B01029,5105409,19943,NSE,DEEPAKNTR,DEEPAK NITRITE
4062,INE019J01013,5136129,20063,NSE,SASTASUNDR,SASTASUNDAR VENTURES
4063,INE521J01018,5142017,20086,NSE,CPCAP,CP CAPITAL
4064,INE488B01017,5143553,20092,NSE,TASTYBITE,TASTY BITE EATABLES
4065,INE999K01014,5148161,20110,NSE,GREENPOWER,ORIENT GREEN POWER CO
4066,INE874I01013,5154305,20134,NSE,RAMKY,RAMKY INFRA
4067,INE491J01022,5158913,20152,NSE,ASKAUTOLTD,ASK AUTOMOTIVE
4068,INE643K01018,5160705,20159,NSE,ARIHANTSUP,ARIHANT SUPERSTRUCT
4069,INE068L01024,5160961,20160,NSE,CANTABIL,CANTABIL RETAIL
4070,INE542B01011,5165569,20178,NSE,AKSHARCHEM,AKSHARCHEM INDIA
4071,INE442H01029,5166593,20182,NSE,ASHOKA,ASHOKA BUILDCON
4072,INE956G01038,5168129,20188,NSE,WABAG,VA TECH WABAG
4073,INE844K01012,5170177,20196,NSE,BEDMUTHA,BEDMUTHA INDUST
4074,INE550C01020,5171969,20203,NSE,URJA,URJA GLOBAL
4075,INE201M01029,5177089,20223,NSE,CLEDUCATE,CL EDUCATE
4076,INE209L01016,5177345,20224,NSE,JWL,JUPITER WAGONS
4077,INE093I01010,5181953,20242,NSE,OBEROIRLTY,OBEROI REALTY
4078,INE202E01016,5186817,20261,NSE,IREDA,INDIAN RENEWABLE ENERGY
4079,INE142M01025,5195009,20293,NSE,TATATECH,TATA TECHNOLOGIES
4080,INE482J01021,5195777,20296,NSE,SHAH,SHAH METACORP
4081,INE811K01011,5197313,20302,NSE,PRESTIGE,PRESTIGE ESTATE
4082,INE717W01049,5197569,20303,NSE,GANDHAR,GANDHAR OIL REFINE IND L
4083,INE740D01017,5200385,20314,NSE,NRAIL,N R AGARWAL INDS
4084,INE274V01019,5202177,20321,NSE,SHANKARA,SHANKARA BLDG PRODUCT
4085,INE007N01010,5202433,20322,NSE,FEDFINA,FEDBANK FINANCIAL SER L
4086,INE688D01026,5202689,20323,NSE,RESPONIND,RESPONSIVE INDUSTRIES
4087,INE180C01042,5204225,20329,NSE,CGCL,CAPRI GLOBAL CAPITAL
4088,INE00Y201027,5215233,20372,NSE,FLAIR,FLAIR WRITING INDUST
4089,INE522F01014,5215745,20374,NSE,COALINDIA,COAL INDIA
4090,INE485C01029,5225729,20413,NSE,IOLCP,IOL CHEM AND PHARMA
4091,INE295D01020,5228801,20425,NSE,NACLIND,NACL INDUSTRIES
4092,INE071F01012,5235969,20453,NSE,APCL,ANJANI PORTLAND CEM
4093,INE215F01023,5243137,20481,NSE,WIPL,THE WESTERN INDIA PLY
4094,INE024D01016,5254913,20527,NSE,PRUDMOULI,PRUDENTIAL SUGAR CORPORAT
4095,INE0KQN01018,5255937,20531,NSE,BAJEL,BAJEL PROJECTS
4096,INE024L01027,5256705,20534,NSE,GRAVITA,GRAVITA INDIA
4097,INE321T01012,5261057,20551,NSE,DOMS,DOMS INDUSTRIES
4098,INE922K01024,5262337,20556,NSE,INDIASHLTR,INDIA SHELTER FIN CORP L
4099,INE325C01035,5263361,20560,NSE,DOLLAR,DOLLAR INDUSTRIES
4100,INE616N01034,5275393,20607,NSE,INOXINDIA,INOX INDIA
4101,INE712B01010,5277697,20616,NSE,SUPERHOUSE,SUPERHOUSE
4102,INE932A01024,5278977,20621,NSE,PENIND,PENNAR INDUSTRIES
4103,INE247D01039,5284353,20642,NSE,JINDWORLD,JINDAL WORLDWIDE
4104,INE807K01035,5298689,20698,NSE,SCHAND,S CHAND AND COMPANY
4105,INE324L01013,5314561,20760,NSE,RPPINFRA,R.P.P INFRA PROJECTS
4106,INE039C01032,5319169,20778,NSE,JAMNAAUTO,JAMNA AUTO IND
4107,INE0FRK01020,5321729,20788,NSE,MOTISONS,MOTISONS JEWELLERS
4108,INE843S01025,5330433,20822,NSE,SURAJEST,SURAJ ESTATE DEVELOPERS L
4109,INE031A01017,5331201,20825,NSE,HUDCO,HSG & URBAN DEV CORPN
4110,INE490G01020,5332481,20830,NSE,MOIL,MOIL
4111,INE046W01019,5332737,20831,NSE,MUTHOOTMF,MUTHOOT MICROFIN
4112,INE565L01011,5338113,20852,NSE,ZEELEARN,ZEE LEARN
4113,INE330T01021,5338625,20854,NSE,HAPPYFORGE,HAPPY FORGINGS
4114,INE0PEQ01016,5343745,20874,NSE,RBZJEWEL,RBZ JEWELLERS
4115,INE488V01015,5344513,20877,NSE,PSPPROJECT,PSP PROJECTS
4116,INE220Q01020,5344769,20878,NSE,MUFTI,CREDO BRANDS MARKETING L
4117,INE02IJ01035,5351681,20905,NSE,AZAD,AZAD ENGINEERING
4118,INE619I01012,5351937,20906,NSE,A2ZINFRA,A2Z INFRA ENGINEERING
4119,INE146L01010,5359617,20936,NSE,KIRLOSENG,KIRLOSKAR OIL ENG
4120,INE722J01012,5363201,20950,NSE,RKDL,RAVI KUMAR DIST.
4121,INE0Q3R01026,5364737,20956,NSE,SUNCLAY,SUNDARAM CLAYTON
4122,INE608A01012,5376257,21001,NSE,PSB,PUNJAB & SIND BANK
4123,INE360L01017,5380353,21017,NSE,FMNL,FUTURE MKT NETWORKS
4124,INE0DUT01020,5391873,21062,NSE,INNOVACAP,INNOVA CAPTAB
4125,INE272L01022,5395713,21077,NSE,SURANASOL,SURANA SOLAR
4126,INE460H01021,5399297,21091,NSE,STARCEMENT,STAR CEMENT
4127,INE268L01046,5400321,21095,NSE,SHEKHAWATI,SHEKHAWATI INDUSTRIES
4128,INE878K01010,5404929,21113,NSE,BFINVEST,BF INVESTMENT
4129,INE029L01018,5406465,21119,NSE,KICL,KALYANI INVEST CO
4130,INE010J01012,5409537,21131,NSE,TEJASNET,TEJAS NETWORKS
